query,job-light,cardinality,tables,sketch,sketch_err,approx_sketch,approx_sketch_err,upper_sketch,upper_sketch_err,signed,signed_err,approx_signed,approx_signed_err,upper_signed,upper_signed_err,unbiased,unbiased_err,approx_unbiased,approx_unbiased_err,upper_unbiased,upper_unbiased_err,counts,counts_err,approx_counts,approx_counts_err,upper_counts,upper_counts_err,cmm,cmm_err,approx_cmm,approx_cmm_err,upper_cmm,upper_cmm_err,joint,joint_err,compass,compass_err,approx_compass,approx_compass_err,upper_compass,upper_compass_err,ccmm,ccmm_err,approx_ccmm,approx_ccmm_err,upper_ccmm,upper_ccmm_err,sketch_time,model_time
"SELECT COUNT(*) FROM title t, movie_companies mc WHERE t.id=mc.movie_id AND mc.company_type_id=2;",0,1334883,2,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,1655506.0,1.2401881217956543,1080217.125,1.235754370689392,1080217.125,1.235754370689392,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,412640224.0,309.1208801269531,412183872.0,308.7790222167969,412183872.0,308.7790222167969,901930.0,1.4800294637680054,670432.625,1.991076946258545,670432.625,1.991076946258545,3375000707496.0,2528312.0,1371393.0,1.027350664138794,403796.84375,3.305828332901001,403796.84375,3.305828332901001,687192.6875,1.9425163269042969,200521.1875,6.657066822052002,200521.1875,6.657066822052002,1098869288.0,128697837.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100;",46,13626495,3,15963801.0,1.171526551246643,3630538.5,3.753298759460449,3630538.5,3.753298759460449,359107680.0,26.353635787963867,141591232.0,10.390876770019531,141591232.0,10.390876770019531,273474432.0,20.06931495666504,47153252.0,3.46040940284729,47153252.0,3.46040940284729,630907469824.0,46300.0546875,629357150208.0,46186.28125,629357150208.0,46186.28125,98308168.0,7.214486598968506,42663592.0,3.1309292316436768,42663592.0,3.1309292316436768,4.214615176323083e+19,3092956168349.2954,273474432.0,20.06931495666504,47153252.0,3.46040940284729,47153252.0,3.46040940284729,2643025.0,5.155643463134766,1648041.625,8.268295288085938,1648041.625,8.268295288085938,2802509888.0,7161857.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_info_idx mi_idx WHERE mi_idx.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=100;",46,16461908,3,10163182.0,1.619759202003479,-6212972.0,16461908.0,-6212972.0,16461908.0,201020384.0,12.211244583129883,244404112.0,14.84664535522461,244404112.0,14.84664535522461,18014270.0,1.0943002700805664,-155319232.0,16461908.0,-155319232.0,16461908.0,382216011776.0,23218.208984375,382126587904.0,23212.775390625,382126587904.0,23212.775390625,63256424.0,3.8425936698913574,103807488.0,6.305920600891113,103807488.0,6.305920600891113,2.5569772047510606e+19,1553269040715.7305,26147558.0,1.5883673429489136,155319232.0,9.43506908416748,155319232.0,9.43506908416748,2166805.25,7.597317695617676,10599903.0,1.553024411201477,10599903.0,1.553024411201477,2108847018.0,14410924.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info mi, movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=3 AND mi_idx.info_type_id=100;",46,16461908,4,5820130816.0,353.5514221191406,2755181312.0,167.3670654296875,2755181312.0,167.3670654296875,8281011712.0,503.04083251953125,7131802112.0,433.2305908203125,7131802112.0,433.2305908203125,4818065920.0,292.6796875,-1947186432.0,16461908.0,-1947186432.0,16461908.0,118513356242944.0,7199248.0,118374667386880.0,7190823.0,118374667386880.0,7190823.0,1193377152.0,72.49324798583984,1359837184.0,82.6050796508789,1359837184.0,82.6050796508789,6.464836150498564e+25,3.92714875487007e+18,4818065920.0,292.6796875,1947186432.0,118.28437042236328,1947186432.0,118.28437042236328,750974208.0,45.61890411376953,475046816.0,28.857336044311523,475046816.0,28.857336044311523,2953764914.0,14454342.0
"SELECT COUNT(*) FROM movie_info mi, title t WHERE t.id=mi.movie_id AND mi.info_type_id=16 AND t.production_year>2005 AND t.production_year<2009;",47,495374,2,2485299.0,5.01701545715332,2927538.75,5.909754753112793,280103.0,1.7685422897338867,3222341.0,6.5048651695251465,7885564.0,15.918405532836914,750951.4375,1.5159282684326172,2485299.0,5.01701545715332,2927538.75,5.909754753112793,280103.0,1.7685422897338867,740653504.0,1495.1400146484375,2220149760.0,4481.7646484375,213138960.0,430.2586669921875,1992943.0,4.023108005523682,6455773.0,13.032118797302246,613390.625,1.2382373809814453,6058084348736.0,12229314.313500507,2485299.0,5.01701545715332,2927538.75,5.909754753112793,280103.0,1.7685422897338867,1264877.0,2.553377866744995,1646991.625,3.3247437477111816,157824.6875,3.138761281967163,1242934117.0,23686800.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND t.production_year>2005 AND t.production_year<2009;",47,305063,2,2100520.0,6.885528564453125,532253.375,1.7447326183319092,48896.34765625,6.238973140716553,2893093.0,9.48359203338623,2780400.75,9.114185333251953,263050.5,1.1597126722335815,2100520.0,6.885528564453125,532253.375,1.7447326183319092,48896.34765625,6.238973140716553,636311744.0,2085.837158203125,1906327296.0,6248.962890625,183010336.0,599.9099731445312,1773054.0,5.81209135055542,2191001.5,7.182127952575684,208157.765625,1.465537428855896,5205066243776.0,17062266.626159187,2100520.0,6.885528564453125,532253.375,1.7447326183319092,48896.34765625,6.238973140716553,1054126.25,3.4554378986358643,251081.28125,1.2149970531463623,23310.67578125,13.086835861206055,883693890.0,15420206.0
"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND ci.role_id=2 AND t.production_year>2005 AND t.production_year<2009;",47,1191990,2,6261892.0,5.25330924987793,12843949.0,10.775215148925781,1232814.5,1.0342490673065186,7646736.0,6.415100574493408,23982330.0,20.11957359313965,2289130.0,1.9204272031784058,6261892.0,5.25330924987793,12843949.0,10.775215148925781,1232814.5,1.0342490673065186,1817628544.0,1524.868896484375,5449531392.0,4571.79296875,523158656.0,438.8951721191406,4468257.5,3.7485697269439697,17889108.0,15.007766723632812,1698111.5,1.4246021509170532,14866268824512.0,12471806.663237108,6261892.0,5.25330924987793,12843949.0,10.775215148925781,1232814.5,1.0342490673065186,3105983.0,2.605712413787842,6531233.0,5.4792680740356445,622706.125,1.9142096042633057,1777124873.0,35191879.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi WHERE mi.movie_id = mc.movie_id AND mi.info_type_id=16;",47,10905021,2,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,6348894.0,1.7176252603530884,12239766.0,1.1223973035812378,12239766.0,1.1223973035812378,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,968462976.0,88.80890655517578,967515776.0,88.7220458984375,967515776.0,88.7220458984375,4608222.0,2.366426944732666,9869306.0,1.104943037033081,9869306.0,1.104943037033081,7923191607751.0,726563.6267688985,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,1507168.25,7.235436916351318,897276.75,12.153464317321777,897276.75,12.153464317321777,739315266.0,7135294.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi WHERE mi.movie_id = ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",47,14802622,2,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,16153328.0,1.091247797012329,106349152.0,7.184480667114258,106349152.0,7.184480667114258,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,2766619904.0,186.90066528320312,2786473984.0,188.24191284179688,2786473984.0,188.24191284179688,11627167.0,1.2731064558029175,80199248.0,5.417908191680908,80199248.0,5.417908191680908,22629547996587.0,1528752.676153387,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,4767208.0,3.1050925254821777,27143318.0,1.8336831331253052,27143318.0,1.8336831331253052,1622809710.0,21003770.0
"SELECT COUNT(*) FROM cast_info ci, movie_companies mc WHERE mc.movie_id = ci.movie_id AND ci.role_id=2;",47,13355828,2,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,16038352.0,1.200850486755371,38620224.0,2.8916382789611816,38620224.0,2.8916382789611816,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,2377462016.0,178.00933837890625,2378717440.0,178.10333251953125,2378717440.0,178.10333251953125,10886670.0,1.2268056869506836,27835952.0,2.0841801166534424,27835952.0,2.0841801166534424,19443158861517.0,1455780.8667135425,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,4675877.0,2.85632586479187,6510758.5,2.051347494125366,6510758.5,2.051347494125366,1316810183.0,14217229.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year>2005 AND t.production_year<2009 AND mi.info_type_id=16;",47,1816973,3,-1439326.0,1816973.0,4416313.5,2.430588483810425,253830.96875,7.158200740814209,146470448.0,80.61234283447266,217593856.0,119.75624084472656,20665920.0,11.373817443847656,82781696.0,45.56022262573242,-172026368.0,1816973.0,-16317676.0,1816973.0,236628574208.0,130232.296875,707412623360.0,389335.78125,67912720384.0,37376.84765625,47350004.0,26.05982780456543,107375048.0,59.09556579589844,10190899.0,5.6087236404418945,1.5806323558733212e+19,8699261661418.86,82781696.0,45.56022262573242,172026368.0,94.67745208740234,16317676.0,8.980692863464355,1079850.0,1.682616114616394,7825932.5,4.307126522064209,709302.8125,2.5616323947906494,1433241194.0,24273103.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id=2 AND t.production_year>2005 AND t.production_year<2009 AND mi.info_type_id=16;",47,2647115,3,6775741.0,2.5596699714660645,16084280.0,6.076154708862305,1094267.25,2.4190752506256104,391674272.0,147.9626922607422,2229188864.0,842.1201171875,212814848.0,80.39501190185547,268806912.0,101.547119140625,162657872.0,61.44722366333008,16082437.0,6.075458526611328,675908878336.0,255337.9375,2039134552064.0,770323.375,195757981696.0,73951.4453125,126623856.0,47.83466339111328,970526080.0,366.6354064941406,92580384.0,34.97406768798828,4.514468099850326e+19,17054295336055.766,268806912.0,101.547119140625,162657872.0,61.44722366333008,16082437.0,6.075458526611328,1254306.0,2.110421895980835,93008144.0,35.13566589355469,8785742.0,3.3189876079559326,2328011972.0,37491721.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=2 AND t.production_year>2005 AND t.production_year<2009;",47,1837455,3,3122303.0,1.6992541551589966,49293328.0,26.82695770263672,4570080.5,2.4871795177459717,362852992.0,197.47584533691406,753830272.0,410.2578125,71459032.0,38.890220642089844,244497552.0,133.0631561279297,-198526944.0,1837455.0,-19316148.0,1837455.0,580731011072.0,316051.8125,1739868471296.0,946890.375,167030882304.0,90903.3828125,112946344.0,61.468902587890625,309224608.0,168.2896270751953,29283556.0,15.937019348144531,3.878801311183017e+19,21109639752717.848,244497552.0,133.0631561279297,198526944.0,108.04451751708984,19316148.0,10.512446403503418,3775477.25,2.054731845855713,25484214.0,13.86929988861084,2244815.0,1.2216979265213013,2027365573.0,29491836.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_companies mc WHERE mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",47,132317651,3,15077782.0,8.775671005249023,-35078568.0,132317651.0,-35078568.0,132317651.0,676385728.0,5.111833095550537,3160801536.0,23.887981414794922,3160801536.0,23.887981414794922,229227744.0,1.7324049472808838,-1315955712.0,132317651.0,-1315955712.0,132317651.0,884195196928.0,6682.36767578125,891489419264.0,6737.49462890625,891489419264.0,6737.49462890625,251858208.0,1.903436303138733,1352649216.0,10.222742080688477,1352649216.0,10.222742080688477,5.904340993478704e+19,446224743929.19086,229227744.0,1.7324049472808838,1315955712.0,9.945428848266602,1315955712.0,9.945428848266602,5666989.0,23.348844528198242,69485072.0,1.9042600393295288,69485072.0,1.9042600393295288,1829309966.0,21402546.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info mi, movie_companies mc WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND ci.role_id=2 AND t.production_year>2005 AND t.production_year<2009 AND mi.info_type_id=16;",47,24675801,4,16725753856.0,677.8201293945312,20170975232.0,817.4395751953125,1903184768.0,77.12757873535156,20794583040.0,842.7116088867188,72314978304.0,2930.603271484375,6882386432.0,278.9123840332031,12556919808.0,508.8758850097656,-66123718656.0,24675801.0,-6316726272.0,24675801.0,216337116823552.0,8767177.0,652498410930176.0,26442848.0,62641099767808.0,2538564.0,3447222784.0,139.70054626464844,17742747648.0,719.0343627929688,1693045760.0,68.61158752441406,1.177882963889438e+26,4.773433550908593e+18,12556919808.0,508.8758850097656,66123718656.0,2679.698974609375,6316726272.0,255.98870849609375,1926371840.0,78.06725311279297,3332066816.0,135.03379821777344,323412480.0,13.106463432312012,2501227063.0,40207786.0
"SELECT COUNT(*) FROM movie_info mi, title t WHERE t.id=mi.movie_id AND mi.info_type_id=16;",48,3036719,2,3109077.0,1.0238276720046997,2643389.25,1.1487975120544434,2643389.25,1.1487975120544434,3818991.0,1.2576043605804443,6301157.0,2.074988603591919,6301157.0,2.074988603591919,3109077.0,1.0238276720046997,2643389.25,1.1487975120544434,2643389.25,1.1487975120544434,938709568.0,309.1196594238281,938541568.0,309.0643310546875,938541568.0,309.0643310546875,2219575.0,1.3681533336639404,3948740.5,1.3003312349319458,3948740.5,1.3003312349319458,7677773088328.0,2528312.0,3109077.0,1.0238276720046997,2643389.25,1.1487975120544434,2643389.25,1.1487975120544434,1601909.75,1.8956866264343262,1324233.625,2.293189764022827,1324233.625,2.293189764022827,1397961077.0,7083308.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id;",48,2609129,2,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,3494044.0,1.3391610383987427,3494044.0,1.3391610383987427,3494044.0,1.3391610383987427,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,806505280.0,309.1090087890625,806505280.0,309.1090087890625,806505280.0,309.1090087890625,1967206.25,1.3263119459152222,1967206.25,1.3263119459152222,1967206.25,1.3263119459152222,6596692160248.0,2528312.0,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,2712837.0,1.0397480726242065,1356538.625,1.9233723878860474,1356538.625,1.9233723878860474,1356538.625,1.9233723878860474,1088495801.0,0.0
"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND ci.role_id=2;",48,7451973,2,7867043.0,1.055699348449707,12255777.0,1.6446352005004883,12255777.0,1.6446352005004883,9053839.0,1.214958667755127,19823664.0,2.6601901054382324,19823664.0,2.6601901054382324,7867043.0,1.055699348449707,12255777.0,1.6446352005004883,12255777.0,1.6446352005004883,2303595264.0,309.12554931640625,2305635840.0,309.3993835449219,2305635840.0,309.3993835449219,5045689.5,1.4768989086151123,11751022.0,1.5769007205963135,11751022.0,1.5769007205963135,18840912759576.0,2528312.0,7867043.0,1.055699348449707,12255777.0,1.6446352005004883,12255777.0,1.6446352005004883,3917368.25,1.9022905826568604,6334999.5,1.176317811012268,6334999.5,1.176317811012268,1951909845.0,16221328.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi WHERE mi.movie_id = mc.movie_id AND mi.info_type_id=16;",48,10905021,2,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,6348894.0,1.7176252603530884,12239766.0,1.1223973035812378,12239766.0,1.1223973035812378,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,968462976.0,88.80890655517578,967515776.0,88.7220458984375,967515776.0,88.7220458984375,4608222.0,2.366426944732666,9869306.0,1.104943037033081,9869306.0,1.104943037033081,7923191607751.0,726563.6267688985,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,1507168.25,7.235436916351318,897276.75,12.153464317321777,897276.75,12.153464317321777,759659272.0,7468467.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi WHERE mi.movie_id = ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",48,14802622,2,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,16153328.0,1.091247797012329,106349152.0,7.184480667114258,106349152.0,7.184480667114258,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,2766619904.0,186.90066528320312,2786473984.0,188.24191284179688,2786473984.0,188.24191284179688,11627167.0,1.2731064558029175,80199248.0,5.417908191680908,80199248.0,5.417908191680908,22629547996587.0,1528752.676153387,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,4767208.0,3.1050925254821777,27143318.0,1.8336831331253052,27143318.0,1.8336831331253052,1715134883.0,21197428.0
"SELECT COUNT(*) FROM cast_info ci, movie_companies mc WHERE mc.movie_id = ci.movie_id AND ci.role_id=2;",48,13355828,2,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,16038352.0,1.200850486755371,38620224.0,2.8916382789611816,38620224.0,2.8916382789611816,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,2377462016.0,178.00933837890625,2378717440.0,178.10333251953125,2378717440.0,178.10333251953125,10886670.0,1.2268056869506836,27835952.0,2.0841801166534424,27835952.0,2.0841801166534424,19443158861517.0,1455780.8667135425,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,4675877.0,2.85632586479187,6510758.5,2.051347494125366,6510758.5,2.051347494125366,1304921592.0,14296352.0
"SELECT COUNT(*) FROM movie_companies mc, title t, movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mi.info_type_id=16;",48,10905021,3,-1739834.0,10905021.0,-3360434.0,10905021.0,-3360434.0,10905021.0,178818048.0,16.39777183532715,263077888.0,24.124473571777344,263077888.0,24.124473571777344,113131128.0,10.374223709106445,13217646.0,1.2120697498321533,13217646.0,1.2120697498321533,299906859008.0,27501.72265625,299523342336.0,27466.552734375,299523342336.0,27466.552734375,56306128.0,5.163321495056152,93605368.0,8.583694458007812,93605368.0,8.583694458007812,2.0032300420176146e+19,1836979536323.3271,113131128.0,10.374223709106445,13217646.0,1.2120697498321533,13217646.0,1.2120697498321533,1611112.75,6.768627166748047,4925046.0,2.2141966819763184,4925046.0,2.2141966819763184,1629909510.0,7300278.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",48,14802622,3,7004812.0,2.1132075786590576,16982552.0,1.1472665071487427,16982552.0,1.1472665071487427,484692544.0,32.74369430541992,1916326016.0,129.45855712890625,1916326016.0,129.45855712890625,361236096.0,24.403520584106445,384610144.0,25.982568740844727,384610144.0,25.982568740844727,856654675968.0,57871.8203125,863799410688.0,58354.48828125,863799410688.0,58354.48828125,150569552.0,10.171815872192383,667194368.0,45.072715759277344,667194368.0,45.072715759277344,5.721455775434687e+19,3865163736150.7217,361236096.0,24.403520584106445,384610144.0,25.982568740844727,384610144.0,25.982568740844727,1743969.625,8.487889289855957,35123712.0,2.3728034496307373,35123712.0,2.3728034496307373,2576182669.0,20958195.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_companies mc WHERE t.id=ci.movie_id AND t.id=mc.movie_id AND ci.role_id=2;",48,13355828,3,2425562.0,5.506281852722168,4950867.0,2.697674512863159,4950867.0,2.697674512863159,451946880.0,33.83892822265625,928280576.0,69.5037841796875,928280576.0,69.5037841796875,333440448.0,24.965913772583008,410553312.0,30.73963737487793,410553312.0,30.73963737487793,736063389696.0,55111.7734375,737106001920.0,55189.83984375,737106001920.0,55189.83984375,132669752.0,9.933472633361816,295827200.0,22.14967155456543,295827200.0,22.14967155456543,4.915837186747977e+19,3680668234682.2505,333440448.0,24.965913772583008,410553312.0,30.73963737487793,410553312.0,30.73963737487793,2362006.75,5.654440879821777,4744963.0,2.8147380352020264,4744963.0,2.8147380352020264,2163316970.0,13783544.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi, movie_companies mc WHERE mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",48,132317651,3,15077782.0,8.775671005249023,-35078568.0,132317651.0,-35078568.0,132317651.0,676385728.0,5.111833095550537,3160801536.0,23.887981414794922,3160801536.0,23.887981414794922,229227744.0,1.7324049472808838,-1315955712.0,132317651.0,-1315955712.0,132317651.0,884195196928.0,6682.36767578125,891489419264.0,6737.49462890625,891489419264.0,6737.49462890625,251858208.0,1.903436303138733,1352649216.0,10.222742080688477,1352649216.0,10.222742080688477,5.904340993478704e+19,446224743929.19086,229227744.0,1.7324049472808838,1315955712.0,9.945428848266602,1315955712.0,9.945428848266602,5666989.0,23.348844528198242,69485072.0,1.9042600393295288,69485072.0,1.9042600393295288,1893379007.0,21508511.0
"SELECT COUNT(*) FROM cast_info ci, title t, movie_info mi, movie_companies mc WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",48,132317651,4,20814913536.0,157.3101806640625,53401042944.0,403.5821533203125,53401042944.0,403.5821533203125,25812736000.0,195.0815887451172,89025953792.0,672.8199462890625,89025953792.0,672.8199462890625,16883537920.0,127.5985336303711,-11121095680.0,132317651.0,-11121095680.0,132317651.0,274208445693952.0,2072349.75,276640521256960.0,2090730.375,276640521256960.0,2090730.375,4241522944.0,32.05561065673828,17063578624.0,128.95919799804688,17063578624.0,128.95919799804688,1.492801618590413e+26,1.1281953747731004e+18,16883537920.0,127.5985336303711,11244368896.0,84.98011779785156,11244368896.0,84.98011779785156,2562092032.0,19.363191604614258,6103845888.0,46.1302490234375,6103845888.0,46.1302490234375,2713792425.0,23037367.0
"SELECT COUNT(*) FROM movie_info mi, title t WHERE t.id=mi.movie_id AND mi.info_type_id=16 AND t.production_year>2000;",49,1798330,2,1645569.0,1.0928317308425903,5321115.5,2.958920478820801,704501.3125,2.5526282787323,2375477.0,1.3209350109100342,13524022.0,7.520322799682617,1871728.5,1.040814757347107,1645569.0,1.0928317308425903,5321115.5,2.958920478820801,704501.3125,2.5526282787323,512862400.0,285.1881408691406,4099671552.0,2279.71044921875,532132288.0,295.9035949707031,1601924.125,1.1226062774658203,10963055.0,6.0962419509887695,1532775.625,1.1732505559921265,4195081535988.0,2332765.140985247,1645569.0,1.0928317308425903,5321115.5,2.958920478820801,704501.3125,2.5526282787323,865717.25,2.0772719383239746,2959964.0,1.645951509475708,394042.6875,4.5637946128845215,992531364.0,38037330.0
"SELECT COUNT(*) FROM movie_companies mc, title t WHERE t.id=mc.movie_id AND t.production_year>2000;",49,1170186,2,1623585.0,1.3874589204788208,964143.0625,1.2137057781219482,124046.859375,9.433419227600098,2327217.0,1.9887582063674927,4718327.5,4.0321173667907715,654683.6875,1.7874066829681396,1623585.0,1.3874589204788208,964143.0625,1.2137057781219482,124046.859375,9.433419227600098,440770016.0,376.6666259765625,3520225536.0,3008.261474609375,456913824.0,390.4625549316406,1506349.25,1.2872734069824219,3685270.75,3.149303436279297,515542.0625,2.2698166370391846,3604386475308.0,3080182.531074547,1623585.0,1.3874589204788208,964143.0625,1.2137057781219482,124046.859375,9.433419227600098,813158.0625,1.4390634298324585,460513.6875,2.5410449504852295,58070.01171875,20.151296615600586,647170744.0,30399158.0
"SELECT COUNT(*) FROM cast_info ci, title t WHERE t.id=ci.movie_id AND ci.role_id=2 AND t.production_year>2000;",49,4402268,2,4332263.0,1.016158938407898,23360624.0,5.306497573852539,3060972.0,1.4381928443908691,5695898.0,1.2938553094863892,41415512.0,9.407767295837402,5662871.5,1.2863532304763794,4332263.0,1.016158938407898,23360624.0,5.306497573852539,3060972.0,1.4381928443908691,1258663040.0,285.91241455078125,10063032320.0,2285.87451171875,1306172288.0,296.70440673828125,3619414.75,1.2162927389144897,30471580.0,6.921791076660156,4229350.0,1.0408852100372314,10294543004796.0,2338463.493089471,4332263.0,1.016158938407898,23360624.0,5.306497573852539,3060972.0,1.4381928443908691,2090699.875,2.1056432723999023,11880063.0,2.6986234188079834,1577828.375,2.7900805473327637,1576813158.0,47931295.0
"SELECT COUNT(*) FROM movie_companies mc, movie_info mi WHERE mi.movie_id = mc.movie_id AND mi.info_type_id=16;",49,10905021,2,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,6348894.0,1.7176252603530884,12239766.0,1.1223973035812378,12239766.0,1.1223973035812378,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,968462976.0,88.80890655517578,967515776.0,88.7220458984375,967515776.0,88.7220458984375,4608222.0,2.366426944732666,9869306.0,1.104943037033081,9869306.0,1.104943037033081,7923191607751.0,726563.6267688985,3060509.0,3.5631399154663086,1395246.5,7.81583833694458,1395246.5,7.81583833694458,1507168.25,7.235436916351318,897276.75,12.153464317321777,897276.75,12.153464317321777,745619419.0,7184705.0
"SELECT COUNT(*) FROM cast_info ci, movie_info mi WHERE mi.movie_id = ci.movie_id AND ci.role_id=2 AND mi.info_type_id=16;",49,14802622,2,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,16153328.0,1.091247797012329,106349152.0,7.184480667114258,106349152.0,7.184480667114258,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,2766619904.0,186.90066528320312,2786473984.0,188.24191284179688,2786473984.0,188.24191284179688,11627167.0,1.2731064558029175,80199248.0,5.417908191680908,80199248.0,5.417908191680908,22629547996587.0,1528752.676153387,9469603.0,1.5631723403930664,55560608.0,3.753430128097534,55560608.0,3.753430128097534,4767208.0,3.1050925254821777,27143318.0,1.8336831331253052,27143318.0,1.8336831331253052,1639559533.0,21057849.0
"SELECT COUNT(*) FROM cast_info ci, movie_companies mc WHERE mc.movie_id = ci.movie_id AND ci.role_id=2;",49,13355828,2,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,16038352.0,1.200850486755371,38620224.0,2.8916382789611816,38620224.0,2.8916382789611816,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,2377462016.0,178.00933837890625,2378717440.0,178.10333251953125,2378717440.0,178.10333251953125,10886670.0,1.2268056869506836,27835952.0,2.0841801166534424,27835952.0,2.0841801166534424,19443158861517.0,1455780.8667135425,10232761.0,1.3052027225494385,13546146.0,1.0142498016357422,13546146.0,1.0142498016357422,4675877.0,2.85632586479187,6510758.5,2.051347494125366,6510758.5,2.051347494125366,1272567622.0,13987209.0
